,img,category,img_size,2d_keypoints,mask,img_source,model,model_raw,model_source,3d_keypoints,voxel,rot_mat,trans_mat,focal_length,cam_position,inplane_rotation,truncated,occluded,slightly_occluded,bbox
28,img/bed/0029.png,bed,"[1024, 765]","[[[369.4526785828572, 603.17964288], [384.08125001142855, 743.6139285942858], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [910.7098214399999, 266.72251114057144], [976.5383928685713, 92.6424999936], [552.30982144, 19.499648438857143], [-1.0, -1.0], [-1.0, -1.0]], [[369.37142857142857, 616.0], [381.07428571428574, 744.7314285714285], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [980.8457142857143, 99.61142857142858], [565.3942857142857, 19.154285714285713], [-1.0, -1.0], [-1.0, -1.0]], [[374.49142857142857, 614.5371428571428], [377.41714285714284, 731.5657142857143], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [902.5828571428572, 269.30285714285714], [971.3371428571429, 99.61142857142858], [551.4971428571429, 25.005714285714287], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0029.png,ikea,model/bed/IKEA_MALM_2/model.obj,,ikea,model/bed/IKEA_MALM_2/3d_keypoints.txt,model/bed/IKEA_MALM_2/voxel.mat,"[[0.7172821733165319, -0.03889511423597208, -0.6956963805647427], [0.38486516876566107, 0.8544308114429475, 0.3490369469381791], [0.5808485910401195, -0.5181072847832935, 0.6278373640849924]]","[-0.0035768677298000174, 0.143414460802, 0.809399812065]",25.10335471625,"[-0.5227683476271942, 0.296679082138442, -0.5607168039762738]",-0.18078738807966996,False,True,False,"[8, 26, 989, 757]"
29,img/bed/0030.png,bed,"[1024, 685]","[[[871.5702678674287, 249.37325889828574], [830.6102678674287, 442.4704017554286], [677.0102678674285, 395.65897318400005], [640.438839296, 667.7504017554286], [440.02741072457144, 130.88183035611428], [143.06741070994286, 176.23040175542857], [182.56455358171428, 421.9904017554286], [-1.0, -1.0], [854.0159821531429, 340.0704017554286], [-1.0, -1.0], [-1.0, -1.0], [647.7531250102857, 565.3504017554286]], [[870.4, 250.28571428571428], [835.2914285714286, 440.45714285714286], [678.7657142857142, 393.6457142857143], [642.1942857142857, 673.0514285714286], [440.32, 127.40571428571428], [146.28571428571428, 171.29142857142858], [185.78285714285715, 425.8285714285714], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [159.45142857142858, 291.2457142857143], [-1.0, -1.0]], [[870.4, 248.82285714285715], [-1.0, -1.0], [678.7657142857142, 390.72], [642.1942857142857, 637.9428571428572], [438.85714285714283, 127.40571428571428], [146.28571428571428, 166.90285714285713], [181.3942857142857, 411.2], [441.78285714285715, 332.2057142857143], [858.6971428571428, 338.0571428571429], [443.2457142857143, 248.82285714285715], [166.7657142857143, 321.9657142857143], [662.6742857142857, 529.6914285714286]]]",mask/bed/0030.png,ikea,model/bed/IKEA_LILLESAND/model.obj,,ikea,model/bed/IKEA_LILLESAND/3d_keypoints.txt,model/bed/IKEA_LILLESAND/voxel.mat,"[[0.5982911571803038, -0.02328472458896522, 0.8009403928137655], [-0.28534395353301817, 0.9278577974839713, 0.24012233513428197], [-0.7487499712333883, -0.3722065679820947, 0.5484849599843105]]","[-0.0024821252003300103, 0.0858090313766, 0.922059052726]",22.93463705865625,"[0.7163618110242873, 0.26352006103295567, -0.524352153294386]",-0.09618200746956196,False,False,True,"[132, 74, 875, 685]"
30,img/bed/0031.png,bed,"[1024, 768]","[[[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [805.2364285074286, 230.34180798171428], [256.664999936, 231.80466512457144], [827.1792856502857, 105.99899274971428], [236.18499993600003, 110.3875641782857], [-1.0, -1.0], [-1.0, -1.0]], [[240.72125001142857, 117.51109374537143], [828.78982144, 104.34537945965714], [800.9955357257143, 221.37395082971432], [242.18410715428573, 218.44823654400003], [3.738392856868572, 607.568236544], [1017.4983928685714, 630.9739508297143], [1010.1841071542856, 746.5396651154285], [8.12696428544, 714.3568079725715], [-1.0, -1.0], [-1.0, -1.0]], [[985.2571428571429, 633.0171428571429], [996.96, 716.4], [10.994285714285715, 606.6857142857143], [6.605714285714286, 695.92], [796.5485714285714, 220.49142857142857], [250.90285714285713, 221.9542857142857], [825.8057142857143, 112.24], [239.2, 107.85142857142857], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0031.png,ikea,model/bed/IKEA_MALM_4/model.obj,,ikea,model/bed/IKEA_MALM_4/3d_keypoints.txt,model/bed/IKEA_MALM_4/voxel.mat,"[[0.9990844554826908, 0.006867650415541028, -0.0422266052462822], [0.01402194550892895, 0.8799429585612709, 0.4748723773000301], [0.040418261429705955, -0.4750297096563618, 0.8790410337901142]]","[-0.0007957837366340057, 0.0468273032796, 1.02574733873]",34.86989463,"[-0.04132047883133396, 0.44606056987291015, -0.923944597121319]",-0.04618691432373881,False,False,False,"[0, 96, 1004, 733]"
31,img/bed/0032.png,bed,"[1024, 710]","[[[302.81142857142856, 497.61524560457144], [315.97714285714284, 687.786674176], [7.314285714285714, 275.2609598902857], [8.777142857142858, 411.306674176], [561.7371428571429, 164.08381703314285], [952.32, 257.706674176], [999.1314285714286, 77.77524553142857], [564.6628571428571, 48.518102674285714], [-1.0, -1.0], [958.1714285714286, 390.82667417600004]], [[302.81142857142856, 491.65714285714284], [310.1257142857143, 677.44], [2.9257142857142857, 272.22857142857146], [1.4628571428571429, 381.9428571428571], [-1.0, -1.0], [928.9142857142857, 263.45142857142855], [927.4514285714286, 77.66857142857143], [561.7371428571429, 49.87428571428571], [-1.0, -1.0], [-1.0, -1.0]], [[299.4867856822857, 504.42805803885716], [306.80107139657144, 672.6566294674286], [1.0639285716114286, 268.9080580388571], [0.0, 365.45662946742857], [549.6353571108572, 151.8794866102857], [953.3839285394284, 261.5937947062857], [989.9553571108571, 75.81093750491429], [561.3382142537143, 48.01665179062857], [551.0982142537143, 222.09665184914283], [941.6810713965714, 359.605200896]]]",mask/bed/0032.png,ikea,model/bed/IKEA_MALM_2/model.obj,,ikea,model/bed/IKEA_MALM_2/3d_keypoints.txt,model/bed/IKEA_MALM_2/voxel.mat,"[[0.66853170305064, -0.0020311882072238567, -0.7436808699238389], [0.2671822556782929, 0.933886680534957, 0.23763272116873604], [0.6940309822096346, -0.35756334011453933, 0.6248755504412571]]","[0.016085352936199986, 0.121079159971, 0.914460352356]",29.3355580311875,"[-0.6777675880066961, 0.21393595558264472, -0.5882339170312697]",-0.13169155578096162,False,False,False,"[0, 52, 991, 673]"
32,img/bed/0033.png,bed,"[938, 576]","[[[371.92442628000003, 473.7597593279999], [-1.0, -1.0], [40.9444262666, 270.07977460399997], [30.224426266600002, 346.45977460399996], [488.50442627999996, 109.27977463079999], [818.14442628, 197.719774604], [879.7844262799999, 85.15977463080002], [496.54442628000004, 31.559784855000004], [-1.0, -1.0], [-1.0, -1.0]], [[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [28.81, 349.86562499999997], [-1.0, -1.0], [856.9300000000001, 223.90562500000001], [-1.0, -1.0], [493.79, 32.285625], [-1.0, -1.0], [-1.0, -1.0]], [[357.78000000000003, 457.065625], [381.9, 558.905625], [6.7, 266.78562500000004], [20.1, 352.54562500000003], [-1.0, -1.0], [793.2800000000001, 223.90562500000001], [852.24, 88.565625], [481.06000000000006, 30.945624999999996], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0033.png,ikea,model/bed/IKEA_MALM_2/model.obj,,ikea,model/bed/IKEA_MALM_2/3d_keypoints.txt,model/bed/IKEA_MALM_2/voxel.mat,"[[0.7229286488745396, -0.01682485194405541, -0.6907178099582297], [0.28456832199049287, 0.9182243176632499, 0.27547227187391177], [0.6295991095577788, -0.39570320545696847, 0.6685984852174975]]","[0.013806161473299985, 0.0731834175489, 1.3125838178]",38.479145385415784,"[-0.8572081548962863, 0.45242711711400607, -0.8882153929810048]",-0.05730238843769154,False,False,False,"[28, 29, 859, 576]"
33,img/bed/0034.png,bed,"[679, 563]","[[[604.5, 365.09375], [69.5, 370.09375], [92.5, 495.09375], [583.5, 489.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [483.5, 44.09375], [180.5, 44.09375], [-1.0, -1.0], [-1.0, -1.0]], [[609.5, 370.09375], [64.5, 375.09375], [91.5, 497.09375], [585.5, 494.09375], [-1.0, -1.0], [-1.0, -1.0], [193.5, 163.09375], [469.5, 162.09375], [489.5, 42.09375], [172.5, 42.09375], [-1.0, -1.0], [-1.0, -1.0]], [[614.5, 366.09375], [60.5, 368.09375], [89.5, 496.09375], [584.5, 495.09375], [-1.0, -1.0], [-1.0, -1.0], [181.5, 139.09375], [470.5, 136.09375], [482.5, 38.09375], [170.5, 41.09375], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0034.png,ikea,model/bed/IKEA_HEMNES_1/model.obj,,ikea,model/bed/IKEA_HEMNES_1/3d_keypoints.txt,model/bed/IKEA_HEMNES_1/voxel.mat,"[[0.9998842338108073, 0.0010525176484518935, 0.015179301142502372], [-0.009482857620841768, 0.8232735326198009, 0.5675656489773291], [-0.011899344012084014, -0.5676438872165483, 0.8231882062552698]]","[0.007269362498379991, 0.07395427824709999, 1.0426116636000005]",32.183591471881485,"[0.0058391717952712896, 0.5309398865460563, -0.9003498769501493]",-0.07104952053980253,False,False,False,"[63, 37, 610, 516]"
34,img/bed/0035.png,bed,"[1024, 765]","[[[743.1314285714286, 488.7161829668571], [746.0571428571428, 614.5218972525714], [133.12, 459.45904010971424], [141.89714285714285, 557.4704686811428], [457.8742857142857, 362.91046868114285], [830.9028571428571, 381.9276115382857], [832.3657142857143, 266.36189725257145], [459.33714285714285, 279.5276115382857], [-1.0, -1.0], [838.2171428571429, 444.8304686811428]], [[744.5942857142857, 495.152745472], [746.0571428571428, 615.1070311862858], [134.58285714285714, 464.432745472], [138.97142857142856, 547.8156026148572], [-1.0, -1.0], [829.44, 382.512745472], [835.2914285714286, 266.94703118628576], [459.33714285714285, 283.0384597577143], [-1.0, -1.0], [-1.0, -1.0]], [[744.4724106971429, 489.4476115382857], [745.93526784, 615.253325824], [130.07241071177143, 461.653325824], [138.8495535689143, 566.9790401097142], [456.28955355428576, 365.1047543954286], [833.7066964114287, 384.1218972525714], [833.7066964114287, 265.6304464457143], [457.7524106971429, 283.18473216], [447.5124106971429, 380.46473216], [804.4495535542858, 380.46473216]]]",mask/bed/0035.png,ikea,model/bed/IKEA_MALM_3/model.obj,,ikea,model/bed/IKEA_MALM_3/3d_keypoints.txt,model/bed/IKEA_MALM_3/voxel.mat,"[[0.9132561659521181, 0.045592537930340196, -0.40482650090564437], [0.0008563379848737201, 0.9935007571128143, 0.1138222838530336], [0.40738488194297645, -0.10429557086154417, 0.9072816496893188]]","[-0.0406223198199, -0.0060326293855000055, 1.17320975387]",29.53237550640625,"[-0.4408441670541843, 0.13020607753928584, -1.0801900248598368]",0.04254053747623264,False,False,True,"[131, 265, 836, 619]"
35,img/bed/0036.png,bed,"[768, 1024]","[[[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [181.3942857142857, 422.90285714285716], [601.2342857142858, 415.5885714285714], [614.4, 301.48571428571427], [156.5257142857143, 307.33714285714285], [-1.0, -1.0], [-1.0, -1.0]], [[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [180.66285714285715, 422.90285714285716], [601.9657142857143, 412.66285714285715], [612.2057142857143, 297.09714285714284], [164.57142857142858, 317.57714285714286], [-1.0, -1.0], [-1.0, -1.0]], [[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [175.07741066971428, 433.5376562468571], [606.6202678125715, 417.44622767542853], [616.8602678125715, 293.10337053257143], [154.5974106697143, 310.6576562468572], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0036.png,ikea,model/bed/IKEA_MALM_3/model.obj,,ikea,model/bed/IKEA_MALM_3/3d_keypoints.txt,model/bed/IKEA_MALM_3/voxel.mat,"[[0.9999405200874174, 0.0023484374339523906, 0.01065087456146165], [-0.007334645596833118, 0.8675385219010224, 0.49731591166154965], [-0.008072128670557495, -0.4973644517448027, 0.8675041457418621]]","[-0.011705438895499994, -0.014465286083000002, 0.7625297996690003]",31.225548261435964,"[0.01775388356820474, 0.39183189814965086, -0.6541792723673941]",0.01994110523424534,True,False,False,"[0, 300, 768, 981]"
36,img/bed/0037.png,bed,"[504, 693]","[[[395.0, 447.09375], [396.0, 591.09375], [77.0, 448.09375], [74.0, 597.09375], [352.0, 416.09375], [122.0, 421.09375], [-1.0, -1.0], [-1.0, -1.0], [392.0, 514.09375], [343.0, 459.09375], [134.0, 460.09375], [82.0, 481.09375]], [[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[397.0, 453.09375], [400.0, 597.09375], [80.0, 450.09375], [79.0, 595.09375], [348.0, 412.09375], [122.0, 412.09375], [-1.0, -1.0], [-1.0, -1.0], [390.0, 515.09375], [-1.0, -1.0], [-1.0, -1.0], [82.0, 516.09375]]]",mask/bed/0037.png,ikea,model/bed/IKEA_LILLESAND/model.obj,,ikea,model/bed/IKEA_LILLESAND/3d_keypoints.txt,model/bed/IKEA_LILLESAND/voxel.mat,"[[0.9995794893409241, 0.010459641396905498, 0.02704515466374122], [-0.00793625811534835, 0.9957475557334333, -0.0917813764225609], [-0.027890146935147367, 0.09152814404728958, 0.9954118436864183]]","[0.031885529089000025, -0.24459890670099999, 2.09849179882]",63.18906062076191,"[0.024713923668832537, 0.05115419263811652, -2.112175563818463]",0.11637495340043266,False,True,False,"[77, 368, 401, 599]"
37,img/bed/0038.png,bed,"[640, 480]","[[[341.555542, 380.1076202], [350.555542, 457.1076202], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [255.555542, 159.1076202], [564.555542, 113.1076202], [250.555542, 90.10762024], [-1.0, -1.0], [-1.0, -1.0]], [[341.555542, 383.1076126], [345.555542, 458.1076126], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [260.555542, 163.1076126], [562.555542, 115.1076126], [247.555542, 94.10761261], [-1.0, -1.0], [-1.0, -1.0]], [[339.5, 383.09375], [346.5, 458.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [260.5, 164.09375], [560.5, 116.09375], [251.5, 95.09375], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0038.png,ikea,model/bed/IKEA_MALM_4/model.obj,,ikea,model/bed/IKEA_MALM_4/3d_keypoints.txt,model/bed/IKEA_MALM_4/voxel.mat,"[[0.8022350915765392, 0.066019542054614, -0.5933466759914316], [0.16220854539827806, 0.9323749485213517, 0.32305625387783715], [0.5745496024217202, -0.35541296464353384, 0.7372749683261581]]","[0.0418310086933, 0.030974781673800002, 1.34568553582]",40.78512009451778,"[-0.8117457669591853, 0.4466323112575249, -0.977326567769343]",-0.08491068981923712,False,False,False,"[0, 91, 572, 462]"
38,img/bed/0039.png,bed,"[1024, 768]","[[[698.5142857142857, 651.1257143588571], [713.1428571428571, 746.2114286445714], [50.46857142857143, 523.8571429302857], [94.35428571428571, 635.0342857874285], [-1.0, -1.0], [951.5885714285714, 254.69142864457143], [961.8285714285714, 73.29714285714286], [457.14285714285717, 106.94285714285714], [-1.0, -1.0], [-1.0, -1.0]], [[747.52, 667.2], [-1.0, -1.0], [43.885714285714286, 510.6742857142857], [83.38285714285715, 617.4628571428572], [-1.0, -1.0], [947.9314285714286, 235.65714285714284], [962.56, 73.28], [452.02285714285716, 96.68571428571428], [-1.0, -1.0], [958.1714285714286, 323.42857142857144]], [[744.5942857142857, 670.1257142857143], [-1.0, -1.0], [38.034285714285716, 517.9885714285714], [80.45714285714286, 620.3885714285715], [-1.0, -1.0], [945.0057142857142, 232.73142857142858], [952.32, 68.89142857142858], [452.02285714285716, 99.61142857142858], [-1.0, -1.0], [958.1714285714286, 319.04]]]",mask/bed/0039.png,ikea,model/bed/IKEA_MALM_3/model.obj,,ikea,model/bed/IKEA_MALM_3/3d_keypoints.txt,model/bed/IKEA_MALM_3/voxel.mat,"[[0.8686143743452105, 0.16136039618742085, -0.46847827187940877], [0.08100463909784872, 0.8865214514374028, 0.4555413972252665], [0.48882237788945987, -0.43363871907794316, 0.7569743352260596]]","[-0.03528021632830001, 0.053997016278499996, 1.08025220865]",35.3421348296875,"[-0.5017805591358645, 0.4262625004799125, -0.8588490885378334]",-0.16825905210568406,False,False,False,"[41, 73, 960, 768]"
39,img/bed/0040.png,bed,"[961, 768]","[[[696.725, 480.62870535714285], [63.837857142857146, 328.2415625], [118.75214285714286, 541.0344196428571], [659.6578571428571, 740.0987053571429], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [869.705, 59.1615625], [466.085, 39.9415625], [814.7907142857143, 365.30870535714286], [-1.0, -1.0]], [[681.6235714285715, 484.74727678571423], [72.075, 336.4787053571428], [120.125, 539.6615625], [659.6578571428571, 740.0987053571429], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [820.2821428571428, 277.4458482142857], [858.7221428571429, 60.53441964285714], [471.57642857142855, 48.17870535714286], [806.5535714285714, 368.0544196428571], [-1.0, -1.0]], [[691.92, 477.8829910714286], [65.89714285714287, 328.2415625], [119.43857142857144, 545.1529910714286], [657.5985714285714, 745.5901339285714], [678.1914285714286, 622.0329910714286], [93.35428571428571, 465.52727678571426], [-1.0, -1.0], [-1.0, -1.0], [869.0185714285714, 56.41584821428572], [465.3985714285714, 33.07727678571428], [812.7314285714286, 368.0544196428571], [-1.0, -1.0]]]",mask/bed/0040.png,ikea,model/bed/IKEA_HEMNES_1/model.obj,,ikea,model/bed/IKEA_HEMNES_1/3d_keypoints.txt,model/bed/IKEA_HEMNES_1/voxel.mat,"[[0.8866749660150425, 0.020029185975225905, -0.46195923667721295], [0.2042096213956202, 0.8793899328787851, 0.43008345292617717], [0.4148565235978348, -0.4756807518290136, 0.7756428863644038]]","[-0.04763126480300001, 0.108331094615, 0.995869626614]",29.973111958709676,"[-0.3930318129700066, 0.37940475415023095, -0.8410343055911798]",-0.10827128165403353,False,False,True,"[65, 44, 873, 744]"
40,img/bed/0041.png,bed,"[1024, 768]","[[[670.8012500114286, 492.00250982399996], [188.05839286857145, 407.1567955382857], [656.1726785828572, 714.3567955382857], [212.92696429714286, 590.0139383954286], [670.8012500114286, 569.5339383954285], [800.9955357257143, 392.52822410971424], [-1.0, -1.0], [-1.0, -1.0], [480.62982144, 180.41393839542857], [828.78982144, 195.042509824], [799.5326785828571, 461.282509824], [-1.0, -1.0]], [[669.5008928914286, 498.99174107428576], [194.07232146285716, 409.75745536], [657.7980357485715, 712.5688839314286], [217.47803574857144, 586.7631696457144], [672.4266071771428, 560.4317410742857], [801.1580357485714, 386.3517410742857], [-1.0, -1.0], [495.4208928914286, 327.83745536], [488.10660717714285, 181.55174107428573], [828.9523214628571, 197.64316964571427], [798.232321462857, 462.42031250285714], [-1.0, -1.0]], [[674.3771428571429, 503.36], [191.6342857142857, 411.2], [661.2114285714285, 715.4742857142858], [215.04, 586.7428571428571], [671.4514285714286, 554.56], [803.1085714285714, 365.8514285714286], [-1.0, -1.0], [490.0571428571429, 324.89142857142855], [485.66857142857145, 184.45714285714286], [829.44, 196.16], [801.6457142857142, 458.01142857142855], [-1.0, -1.0]]]",mask/bed/0041.png,ikea,model/bed/IKEA_HEMNES_2/model.obj,,ikea,model/bed/IKEA_HEMNES_2/3d_keypoints.txt,model/bed/IKEA_HEMNES_2/voxel.mat,"[[0.8869603221422249, 0.0040544758361985, -0.4618278339068083], [0.13387647738598374, 0.9547712126892728, 0.265497684024881], [0.44201637497730895, -0.2973137949129657, 0.8463013834364032]]","[-0.047494377117, 0.012921194898399995, 1.27596485652]",30.758687298480293,"[-0.5236015765063894, 0.36721773354937537, -1.105215595916164]",-0.012487153158750968,False,False,False,"[180, 180, 839, 720]"
41,img/bed/0042.jpg,bed,"[406, 406]","[[[295.0, 271.09375], [27.0, 235.09375], [-1.0, -1.0], [380.0, 133.09375], [354.0, 214.09375], [101.0, 191.09375], [113.0, 115.09375], [368.0, 122.09375], [25.0, 204.09375], [294.0, 230.09375], [369.0, 234.09375], [357.0, 251.09375], [-1.0, -1.0], [-1.0, -1.0]], [[293.5, 268.09375], [25.5, 231.09375], [-1.0, -1.0], [379.5, 128.09375], [358.5, 211.09375], [101.5, 188.09375], [111.5, 114.09375], [366.5, 122.09375], [24.5, 202.09375], [293.5, 231.09375], [366.5, 231.09375], [356.5, 234.09375], [-1.0, -1.0], [-1.0, -1.0]], [[297.0, 265.09375], [26.0, 228.09375], [113.0, 115.09375], [366.0, 123.09375], [351.0, 214.09375], [100.0, 189.09375], [-1.0, -1.0], [378.0, 129.09375], [26.0, 202.09375], [295.0, 232.09375], [344.0, 204.09375], [337.0, 213.09375], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0042.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.7956780021560866, 0.03129148713918452, -0.6049110345476572], [0.06767048694478749, 0.9878207300258199, 0.14011035125183122], [0.6019279210018039, -0.15241734863155973, 0.7838697147833762]]","[0.006302928967139997, 0.0292217946386, 3.42451264283]",101.69000600512315,"[-2.0683023305439554, 0.4928920148421232, -2.684653313236048]",-0.03303036141610749,False,False,False,"[25, 114, 377, 285]"
42,img/bed/0043.jpg,bed,"[853, 1280]","[[[-1.0, -1.0], [767.0284598857143, 902.0888671085714], [9.999888393142857, 518.0888671085714], [-1.0, -1.0], [353.7713170285714, 496.1460099657143], [269.65703131428575, 825.2888671085715], [123.37131695542857, 472.37458139428577], [276.97131702857143, 302.3174385371429], [756.0570313142857, 797.86029568], [-1.0, -1.0], [351.9427456, 499.80315282285716], [361.08560274285713, 496.1460099657143], [273.3141741714286, 817.9745813942857], [276.97131702857143, 832.6031528228572]], [[-1.0, -1.0], [762.3554688, 920.3745813942858], [12.641183036342857, 507.1174385371429], [-1.0, -1.0], [347.26975451428575, 497.9745813942857], [270.46975451428574, 832.6031528228572], [111.38404017371428, 472.37458139428577], [279.61261165714285, 311.4603028114286], [762.3554688, 805.1745885257142], [588.6411830857143, 457.7460170971429], [-1.0, -1.0], [-1.0, -1.0], [129.6697544594286, 878.3174385371428], [153.44118303085713, 956.9460099657142]], [[-1.0, -1.0], [764.8000000000001, 912.6095144228572], [31.542857142857144, 488.3809429942857], [250.97142857142856, 300.0380858514286], [342.40000000000003, 490.2095144228571], [256.45714285714286, 801.06665728], [113.82857142857142, 475.5809429942857], [280.2285714285714, 305.52380013714287], [757.4857142857143, 808.3809429942856], [-1.0, -1.0], [358.8571428571429, 497.5238001371428], [-1.0, -1.0], [276.57142857142856, 815.6952287085714], [296.6857142857143, 828.4952287085714]]]",mask/bed/0043.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[-0.0037142550693999013, 0.03176984416168683, 0.9994883097421507], [-0.3500265454008772, 0.9362247128338544, -0.031059694040583643], [-0.9367324174085186, -0.3499628038536512, 0.007642911414098862]]","[0.008861167210499987, 0.0674471866782, 1.1055964408]",45.58176175906214,"[1.059289245054049, 0.3234903894723679, -0.015211719712219575]",-0.07083738884086764,False,False,False,"[51, 315, 795, 1006]"
43,img/bed/0044.jpg,bed,"[800, 600]","[[[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [736.5714285714286, 268.69196434285715], [90.85714285714286, 285.8348214857143], [96.57142857142857, 101.83482142857143], [725.1428571428572, 90.40625], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[-1.0, -1.0], [-1.0, -1.0], [91.73214285714286, 97.97321428571428], [715.7321428571429, 87.6875], [742.0178571428571, 261.4017857142857], [90.58928571428572, 281.9732142857143], [100.875, 103.6875], [705.4464285714286, 89.97321428571429], [-1.0, -1.0], [-1.0, -1.0], [735.1607142857142, 268.25892857142856], [-1.0, -1.0], [87.16071428571428, 272.83035714285717], [-1.0, -1.0]], [[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0044.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.9992815246724011, 0.029829504262732853, -0.023380229336799136], [-0.026202835601798445, 0.9894528588318728, 0.1424656153458056], [0.02738331343769129, -0.14175062901050392, 0.9895235789612593]]","[-0.01017454189650001, 0.042984506788099994, 1.3137745278499988]",42.34254960531777,"[-0.024681951978600677, 0.14400072411462456, -1.3063725700791091]",-0.043647273705452586,True,False,False,"[0, 108, 800, 449]"
44,img/bed/0045.jpg,bed,"[1280, 960]","[[[1217.0158482285713, 596.7174385371429], [449.0158482285715, 881.9745813942858], [203.98727680000002, 249.28886710857145], [975.6444196571429, 188.94600996571427], [997.5872767999999, 406.54600996571435], [257.01584822857143, 558.3174385371428], [225.93013394285717, 254.77458139428575], [981.130133942857, 196.26029568], [441.70156251428574, 752.1460099657144], [1229.8158482285712, 496.1460099657143], [981.130133942857, 408.37458139428577], [990.2729910857141, 430.31741074285713], [251.53013394285716, 545.5174107428571], [238.73013394285715, 642.4316964571428]], [[1223.3142857142857, 598.1142857142858], [438.8571428571429, 887.0285714285715], [-1.0, -1.0], [-1.0, -1.0], [994.7428571428571, 407.9428571428571], [276.1142857142857, 567.0285714285715], [221.25714285714284, 258.0], [978.2857142857142, 197.65714285714284], [442.5142857142857, 751.7142857142858], [1226.9714285714285, 499.3714285714286], [-1.0, -1.0], [-1.0, -1.0], [237.71428571428572, 550.5714285714286], [-1.0, -1.0]], [[1216.0, 517.6380858514285], [435.20000000000005, 766.3238001371428], [213.94285714285715, 257.9809152], [972.8, 197.63805805714287], [994.7428571428571, 413.4095144228571], [277.9428571428571, 556.0380858514285], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0045.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.812598961613536, -0.0607784045505249, 0.5796455064303491], [-0.17083880968784712, 0.9260227255874539, 0.33659473079658075], [-0.5572226024570814, -0.3725424770893594, 0.7421017949547632]]","[-0.112048923085, 0.007232029670299984, 1.15549386887]",32.148772599,"[0.7361536506242302, 0.41696336956686597, -0.7949796824610583]",-0.10371888964934617,False,False,False,"[204, 211, 1248, 870]"
